-175.714000	-65.721000	1980.938193947961	12	9	5.600000	10.000000	9	5	44.3
166.838000	-14.835000	1980.936615351776	12	8	5.900000	33.000000	19	13	45.3
1.229000	36.027000	1980.933699836192	12	7	5.700000	10.000000	17	37	9.7
160.116000	52.256000	1980.924723835003	12	4	5.500000	33.000000	10	46	27.0
-178.012000	-30.245000	1980.923199649616	12	3	5.600000	33.000000	21	23	8.6
-138.961000	-21.938000	1980.922762921221	12	3	5.600000	0.000000	17	32	58.2
-176.474000	-27.134000	1980.919545110428	12	2	5.500000	27.000000	13	17	3.3
-175.850000	-19.426000	1980.913981222172	11	30	6.000000	202.000000	12	24	39.8
179.960000	-35.346000	1980.910611683490	11	29	5.700000	33.000000	6	48	46.9
56.503000	27.585000	1980.909523948214	11	28	5.500000	33.000000	21	15	30.1
141.307000	40.385000	1980.904350776665	11	26	5.800000	95.000000	23	49	2.0
15.366000	40.914000	1980.895558015837	11	23	6.900000	10.000000	18	34	53.8
140.044000	-3.665000	1980.892764413833	11	22	5.500000	77.000000	18	2	33.4
-176.141000	51.798000	1980.889678626543	11	21	5.700000	53.000000	14	56	13.4
149.286000	-6.064000	1980.887437284963	11	20	5.800000	38.000000	19	14	56.8
131.529000	-6.513000	1980.884853439334	11	19	5.700000	33.000000	20	33	9.4
88.752000	27.394000	1980.884678168007	11	19	6.100000	17.000000	19	0	46.9
-178.121000	-31.691000	1980.879225457271	11	17	5.600000	47.000000	19	6	59.1
126.708000	3.454000	1980.874099499089	11	15	5.600000	44.000000	22	5	24.0
-69.607000	19.441000	1980.864052709472	11	12	5.900000	33.000000	5	50	20.4
28.796000	-51.422000	1980.861864317699	11	11	6.700000	10.000000	10	36	58.2
-67.468000	-31.576000	1980.859791808971	11	10	5.700000	21.000000	16	24	40.5
-124.253000	41.117000	1980.853649754604	11	8	7.200000	19.000000	10	27	34.0
86.141000	43.754000	1980.847173674357	11	6	5.600000	14.000000	1	34	24.8
122.058000	-2.701000	1980.846340053253	11	5	5.600000	46.000000	18	15	3.7
160.741000	53.817000	1980.843856275931	11	4	5.900000	33.000000	20	26	0.7
-107.628000	18.954000	1980.835937171119	11	1	6.100000	33.000000	22	52	19.6
145.774000	14.366000	1980.833865766039	11	1	5.600000	103.000000	4	40	36.8
169.546000	-22.238000	1980.828994203476	10	30	5.800000	33.000000	9	53	6.3
93.350000	8.398000	1980.827271604938	10	29	6.200000	33.000000	18	45	13.6
169.469000	-21.492000	1980.827155876847	10	29	6.400000	33.000000	17	44	14.0
-177.940000	-30.464000	1980.822704475309	10	28	5.600000	33.000000	2	38	10.0
169.509000	-22.217000	1980.822639303152	10	28	5.500000	33.000000	2	3	49.1
166.129000	-13.059000	1980.821161420386	10	27	6.200000	33.000000	13	4	54.9
-24.850000	-0.146000	1980.820671448088	10	27	5.500000	10.000000	8	46	40.8
170.166000	-22.283000	1980.819138190017	10	26	5.600000	33.000000	19	18	35.5
169.464000	-22.146000	1980.818024893746	10	26	5.500000	33.000000	9	31	50.4
169.460000	-22.065000	1980.817750578704	10	26	5.600000	33.000000	7	7	15.9
125.502000	11.751000	1980.817536274919	10	26	6.100000	48.000000	5	14	19.1
170.380000	-22.313000	1980.816067243473	10	25	6.500000	33.000000	16	20	4.8
169.666000	-21.887000	1980.815570295107	10	25	5.500000	33.000000	11	58	10.1
169.853000	-21.890000	1980.815460088418	10	25	7.200000	33.000000	11	0	5.1
170.025000	-21.982000	1980.815004803557	10	25	6.700000	33.000000	7	0	7.9
-98.240000	18.211000	1980.813170888358	10	24	6.400000	72.000000	14	53	35.1
169.981000	-21.961000	1980.812099439005	10	24	5.600000	33.000000	5	28	53.3
169.941000	-22.019000	1980.812010261713	10	24	5.500000	33.000000	4	41	53.3
170.165000	-21.989000	1980.811865462457	10	24	6.700000	33.000000	3	25	34.4
129.621000	-6.605000	1980.811381843250	10	23	5.800000	160.000000	23	10	41.2
-98.605000	-36.495000	1980.808629139471	10	22	5.600000	10.000000	22	59	54.1
154.838000	-6.271000	1980.801788675116	10	20	5.700000	65.000000	10	54	42.2
140.379000	33.075000	1980.800943676002	10	20	5.600000	81.000000	3	29	21.3
48.572000	32.762000	1980.799795395036	10	19	5.800000	42.000000	17	24	9.9
145.520000	-6.108000	1980.799528669551	10	19	5.800000	125.000000	15	3	35.4
121.913000	24.281000	1980.795097861010	10	18	5.500000	24.000000	0	8	22.6
79.085000	49.958000	1980.779095011764	10	12	5.900000	0.000000	3	34	14.1
54.997000	73.353000	1980.776772066636	10	11	5.800000	0.000000	7	9	57.0
1.611000	36.221000	1980.775006002074	10	10	6.200000	10.000000	15	39	9.8
1.632000	36.364000	1980.774660674079	10	10	5.900000	10.000000	12	37	9.7
1.354000	36.195000	1980.774638341808	10	10	7.300000	10.000000	12	25	23.5
-173.420000	-15.379000	1980.772350555303	10	9	6.000000	33.000000	16	19	38.2
-77.686000	-1.380000	1980.770267114450	10	8	5.500000	190.000000	22	1	34.8
-105.921000	-4.864000	1980.770073950744	10	8	5.600000	10.000000	20	19	46.5
103.118000	-5.366000	1980.769590088039	10	8	6.300000	33.000000	16	4	45.6
-174.015000	-15.219000	1980.768866294146	10	8	5.500000	33.000000	9	43	17.5
123.278000	-0.004000	1980.768817521757	10	8	5.500000	152.000000	9	17	35.2
82.073000	35.598000	1980.766112897819	10	7	5.500000	33.000000	9	32	8.5
117.571000	-11.377000	1980.761533631224	10	5	5.700000	33.000000	17	18	41.1
176.478000	-39.542000	1980.761332783090	10	5	5.600000	32.000000	15	32	49.8
-179.359000	-15.722000	1980.757357256249	10	4	6.000000	33.000000	4	37	34.1
122.422000	19.942000	1980.753542270669	10	2	5.500000	33.000000	19	6	55.1
154.809000	-6.310000	1980.742535661430	9	28	6.000000	68.000000	18	25	59.7
-27.573000	-55.974000	1980.742087302039	9	28	5.600000	96.000000	14	29	41.5
167.295000	-15.028000	1980.736961628466	9	26	5.900000	116.000000	17	28	15.4
142.237000	-3.225000	1980.736719448872	9	26	6.500000	33.000000	15	20	37.1
140.080000	35.460000	1980.731557019707	9	24	5.500000	74.000000	17	59	48.7
139.964000	35.450000	1980.731546754832	9	24	6.000000	73.000000	17	54	24.1
167.511000	-15.596000	1980.731162185666	9	24	5.600000	137.000000	14	31	43.1
148.139000	-6.426000	1980.721177089658	9	20	5.600000	64.000000	22	49	10.4
102.410000	-5.125000	1980.720598841328	9	20	5.500000	28.000000	17	44	24.8
120.725000	13.892000	1980.716844594338	9	19	5.700000	148.000000	8	45	46.5
-173.593000	-15.276000	1980.710966046220	9	17	5.600000	33.000000	5	7	32.7
-56.429000	-61.387000	1980.705426966328	9	15	5.800000	33.000000	4	28	13.7
78.889000	49.976000	1980.702494412189	9	14	6.200000	0.000000	2	42	39.3
127.459000	-4.109000	1980.701926346514	9	13	5.600000	239.000000	21	43	15.7
176.107000	-18.612000	1980.692129224853	9	10	5.500000	29.000000	7	39	47.2
166.294000	-12.132000	1980.691819953577	9	10	5.500000	62.000000	4	56	47.3
-78.190000	3.238000	1980.674659706411	9	3	5.800000	33.000000	22	12	39.1
73.707000	17.179000	1980.671294841631	9	2	5.500000	33.000000	16	39	14.0
166.462000	-12.499000	1980.665552269910	8	31	5.600000	42.000000	14	12	40.1
94.701000	15.869000	1980.653518287670	8	27	5.500000	29.000000	4	30	16.7
167.915000	-14.784000	1980.650005628921	8	25	5.500000	33.000000	21	38	58.0
-173.674000	-15.222000	1980.647104716910	8	24	6.200000	39.000000	20	10	4.2
68.058000	-2.026000	1980.639137551229	8	21	5.500000	10.000000	22	11	3.3
80.508000	-41.318000	1980.637992059426	8	21	6.300000	10.000000	12	7	20.1
140.037000	-3.579000	1980.633541065827	8	19	5.800000	33.000000	21	1	29.0
-80.017000	-1.948000	1980.630137895922	8	18	5.600000	55.000000	15	7	52.6
120.366000	-1.347000	1980.624489599145	8	16	5.500000	33.000000	13	30	59.9
-121.505000	-56.012000	1980.618066737502	8	14	5.700000	10.000000	5	5	53.6
-88.516000	15.888000	1980.604480036303	8	9	6.400000	22.000000	5	45	9.5
-169.284000	51.999000	1980.588250828527	8	3	5.500000	33.000000	7	11	43.0
165.433000	-11.086000	1980.586497106481	8	2	6.300000	33.000000	15	47	26.1
-82.665000	5.276000	1980.577292574251	7	30	5.900000	10.000000	6	56	16.7
81.092000	29.598000	1980.575475637523	7	29	6.500000	18.000000	14	58	40.8
81.258000	29.331000	1980.575180640938	7	29	5.700000	34.000000	12	23	12.3
166.338000	-13.101000	1980.574134673523	7	29	6.700000	48.000000	3	11	56.3
-116.477000	37.256000	1980.565014043842	7	25	5.500000	0.000000	19	5	0.1
-29.601000	0.859000	1980.562538422131	7	24	5.500000	10.000000	21	20	15.0
170.144000	-22.000000	1980.561874038656	7	24	5.800000	33.000000	15	30	5.6
101.199000	-2.791000	1980.559796707397	7	23	5.500000	54.000000	21	15	15.4
169.607000	-20.302000	1980.555453823872	7	22	6.100000	122.000000	7	6	23.0
166.509000	-12.287000	1980.554342007564	7	21	5.900000	80.000000	21	20	24.7
166.458000	-12.499000	1980.553799382716	7	21	5.700000	79.000000	16	34	25.6
154.441000	-6.252000	1980.551998263889	7	21	5.700000	50.000000	0	45	9.9
-178.625000	-17.865000	1980.551609109365	7	20	6.000000	591.000000	21	20	3.9
-91.945000	16.353000	1980.549226020163	7	20	5.500000	64.000000	0	24	4.9
-139.019000	-21.886000	1980.549155604888	7	19	5.900000	0.000000	23	46	58.2
-69.675000	-28.997000	1980.547799679974	7	19	6.100000	110.000000	11	52	20.6
-176.097000	-24.034000	1980.546047146959	7	18	5.600000	33.000000	20	28	41.3
165.222000	-12.887000	1980.543367252327	7	17	5.600000	33.000000	20	56	16.6
166.440000	-11.828000	1980.543354356406	7	17	5.700000	33.000000	20	49	28.8
165.916000	-12.525000	1980.543227054240	7	17	7.900000	33.000000	19	42	23.2
143.521000	-4.456000	1980.540522120396	7	16	6.500000	84.000000	19	56	46.7
-177.154000	-29.273000	1980.534636893468	7	14	6.600000	49.000000	16	15	1.7
-70.151000	-33.474000	1980.530776610883	7	13	5.600000	103.000000	6	20	30.3
165.874000	-12.641000	1980.521524621787	7	9	5.600000	33.000000	21	4	20.2
166.004000	-12.689000	1980.521510486238	7	9	6.700000	33.000000	20	56	53.2
166.017000	-12.630000	1980.520425097399	7	9	5.900000	33.000000	11	24	50.6
166.097000	-12.807000	1980.520378557605	7	9	5.900000	37.000000	11	0	18.9
22.557000	39.257000	1980.519421359543	7	9	6.300000	20.000000	2	35	50.0
23.041000	39.269000	1980.519375910747	7	9	6.400000	14.000000	2	11	52.8
165.634000	-12.742000	1980.519112793463	7	8	5.600000	33.000000	23	53	12.4
166.381000	-12.410000	1980.519048516242	7	8	7.500000	33.000000	23	19	19.8
125.789000	6.630000	1980.516923721792	7	8	5.900000	178.000000	4	39	28.7
139.359000	-51.019000	1980.512343844870	7	6	5.500000	10.000000	12	25	42.0
-178.388000	-31.469000	1980.510798418210	7	5	5.500000	123.000000	22	51	11.9
-173.612000	-15.179000	1980.501798987427	7	2	5.700000	33.000000	15	48	8.3
139.181000	34.808000	1980.492638303861	6	29	6.200000	15.000000	7	20	5.5
78.849000	49.920000	1980.492093506502	6	29	5.700000	0.000000	2	32	57.7
151.686000	-5.233000	1980.483527512143	6	25	6.500000	49.000000	23	18	20.4
146.840000	-6.592000	1980.483014919804	6	25	5.700000	21.000000	18	48	11.0
-75.779000	4.437000	1980.482249826073	6	25	5.700000	162.000000	12	4	56.9
103.958000	-5.977000	1980.478878023173	6	24	6.000000	33.000000	6	27	52.4
-176.687000	-28.776000	1980.477712030080	6	23	6.200000	49.000000	20	13	20.9
-176.726000	-28.678000	1980.476537821291	6	23	5.700000	33.000000	9	54	29.6
-10.656000	-57.973000	1980.472259107468	6	21	6.000000	10.000000	20	19	26.4
119.103000	-10.965000	1980.469360054898	6	20	5.600000	33.000000	18	51	31.4
126.540000	9.319000	1980.466244750557	6	19	5.600000	47.000000	15	29	38.0
126.550000	9.353000	1980.466102892254	6	19	5.500000	36.000000	14	14	52.1
-177.987000	-29.956000	1980.465451664010	6	19	6.100000	51.000000	8	31	38.7
126.725000	9.524000	1980.465241202439	6	19	5.900000	45.000000	6	40	43.4
126.789000	9.335000	1980.464463285519	6	18	5.600000	53.000000	23	50	43.8
126.591000	9.309000	1980.463947429670	6	18	5.500000	40.000000	19	18	51.2
126.657000	9.475000	1980.463712257767	6	18	6.800000	54.000000	17	14	54.5
-173.570000	-15.268000	1980.462980355697	6	18	6.500000	43.000000	10	49	10.0
121.550000	21.956000	1980.462834582448	6	18	5.800000	71.000000	9	32	20.3
152.111000	-5.178000	1980.462808401639	6	18	6.000000	61.000000	9	18	32.4
-178.443000	-20.175000	1980.460008629959	6	17	5.600000	580.000000	8	42	56.9
128.542000	-7.348000	1980.458653954159	6	16	6.000000	167.000000	20	48	58.8
-138.873000	-22.023000	1980.458384493271	6	16	5.500000	0.000000	18	26	57.8
-68.459000	-22.029000	1980.456938970477	6	16	5.500000	87.000000	5	45	6.9
126.527000	9.752000	1980.454469780915	6	15	5.600000	43.000000	8	3	45.2
-177.966000	-18.276000	1980.453044553861	6	14	5.600000	553.000000	19	32	36.1
-116.454000	37.282000	1980.447318992233	6	12	5.600000	0.000000	17	15	0.1
79.038000	49.944000	1980.445747871762	6	12	5.600000	0.000000	3	26	57.5
-71.645000	-32.723000	1980.444257200592	6	11	5.500000	35.000000	14	21	18.9
141.144000	35.126000	1980.444246094541	6	11	5.500000	36.000000	14	15	27.7
125.380000	-6.888000	1980.443552908698	6	11	5.800000	532.000000	8	10	7.5
139.860000	40.796000	1980.439447828122	6	9	5.600000	165.000000	20	6	35.0
147.499000	15.382000	1980.439279785848	6	9	5.800000	23.000000	18	38	1.1
-173.155000	-15.391000	1980.439243137776	6	9	5.800000	33.000000	18	18	42.2
147.483000	15.393000	1980.439142601447	6	9	5.600000	33.000000	17	25	43.0
126.640000	9.754000	1980.438665673700	6	9	6.000000	19.000000	13	14	21.4
126.611000	9.614000	1980.438604346919	6	9	5.900000	33.000000	12	42	2.1
-115.122167	32.199833	1980.437553732165	6	9	6.300000	6.000000	3	28	19.14
158.345000	-59.155000	1980.436757045639	6	8	5.700000	10.000000	20	28	26.0
146.991000	-5.489000	1980.436049784330	6	8	5.500000	201.000000	14	15	40.7
141.901000	-4.025000	1980.431641965822	6	6	5.700000	111.000000	23	32	34.9
151.341000	-5.234000	1980.424582280282	6	4	5.700000	95.000000	9	31	50.7
148.161000	-6.055000	1980.406923114628	5	28	5.500000	95.000000	22	24	45.5
14.252000	38.482000	1980.406631985554	5	28	5.700000	14.000000	19	51	19.3
-118.805500	37.503333	1980.403329817155	5	27	6.200000	13.795000	14	50	56.81
-174.748000	-18.649000	1980.403122305707	5	27	6.100000	33.000000	13	1	34.8
-118.876167	37.520667	1980.401066193268	5	26	5.700000	2.063000	18	57	55.59
-69.238000	-19.364000	1980.401035433743	5	26	6.100000	114.000000	18	41	42.9
-118.834833	37.618667	1980.398519654738	5	25	5.700000	4.833000	20	35	47.93
-118.807000	37.553833	1980.398422982127	5	25	6.100000	11.856000	19	44	50.91
-118.899667	37.676833	1980.398090187968	5	25	6.000000	6.686000	16	49	27.16
-118.831000	37.590333	1980.398060362275	5	25	6.100000	6.806000	16	33	44.0
150.280000	-6.050000	1980.394597402474	5	24	5.500000	33.000000	10	8	36.9
129.628000	-7.071000	1980.391911426710	5	23	5.800000	119.000000	10	32	59.9
78.100000	49.729000	1980.388427747420	5	22	5.500000	0.000000	3	56	57.6
154.545000	-6.146000	1980.383676340189	5	20	5.600000	68.000000	10	12	46.7
20.837000	43.294000	1980.379331660469	5	18	5.800000	9.000000	20	2	57.5
-122.188000	46.207333	1980.378817908508	5	18	5.700000	1.510000	15	32	11.43
154.452000	-5.980000	1980.371346868043	5	15	5.800000	67.000000	21	54	39.2
125.760000	-6.197000	1980.371012487983	5	15	6.100000	33.000000	18	58	25.3
154.513000	-6.007000	1980.367421846539	5	14	6.100000	57.000000	11	26	0.6
167.902000	-14.464000	1980.362548538378	5	12	6.100000	20.000000	16	37	34.9
-177.194000	-23.625000	1980.362294626594	5	12	5.500000	170.000000	14	23	45.6
151.467000	-5.298000	1980.359613046448	5	11	5.700000	108.000000	14	50	27.6
154.431000	-5.965000	1980.355393123229	5	10	5.700000	67.000000	1	46	23.5
147.248000	-55.835000	1980.355025636890	5	9	6.400000	10.000000	22	32	42.7
140.250000	34.419000	1980.350644403967	5	8	5.800000	62.000000	8	3	37.6
154.389000	-5.903000	1980.344148224044	5	5	5.800000	33.000000	22	59	52.8
48.985000	38.053000	1980.340914048269	5	4	6.200000	46.000000	18	35	20.4
173.679000	51.233000	1980.337147354407	5	3	5.800000	33.000000	9	30	8.5
-173.777000	-19.479000	1980.329191487680	4	30	5.500000	22.000000	11	37	4.9
-173.959000	-20.076000	1980.324309125810	4	28	5.500000	33.000000	16	43	52.9
-174.338000	-15.590000	1980.317233986035	4	26	5.500000	164.000000	2	35	0.0
152.224000	-6.666000	1980.316610146605	4	25	5.600000	33.000000	21	6	12.7
78.799000	49.947000	1980.314657249292	4	25	5.500000	0.000000	3	56	57.4
-178.112000	-18.175000	1980.306799262548	4	22	5.600000	589.000000	6	55	29.0
137.571000	32.108000	1980.306645093352	4	22	5.700000	394.000000	5	34	13.8
131.574000	-6.194000	1980.301474369434	4	20	5.600000	39.000000	8	9	3.1
57.706000	11.736000	1980.300845897212	4	20	6.200000	10.000000	2	37	49.3
108.744000	-8.113000	1980.291028773907	4	16	5.700000	80.000000	12	23	48.3
108.793000	-8.082000	1980.291018411000	4	16	5.800000	84.000000	12	18	20.6
66.787000	-17.199000	1980.286338658672	4	14	5.700000	10.000000	19	11	55.6
164.076000	-10.878000	1980.285593247192	4	14	6.100000	33.000000	12	39	3.9
-177.297000	-23.466000	1980.283478543691	4	13	6.700000	79.000000	18	4	31.9
126.299000	8.961000	1980.282069178810	4	13	5.900000	49.000000	5	41	44.4
171.173000	-22.957000	1980.278452960560	4	11	6.200000	33.000000	21	55	50.9
-80.100000	-44.612000	1980.272761902955	4	9	5.500000	10.000000	19	56	26.0
-67.476000	-31.654000	1980.271436548143	4	9	5.500000	10.000000	8	17	55.1
154.955000	-6.397000	1980.264735592491	4	6	5.600000	68.000000	21	26	14.8
142.601000	27.848000	1980.261428278689	4	5	5.700000	33.000000	16	23	9.6
125.365000	5.345000	1980.255985143443	4	3	5.600000	212.000000	16	34	24.6
103.167000	-5.589000	1980.255271611263	4	3	5.700000	33.000000	10	18	21.0
97.555000	4.028000	1980.250496739653	4	1	5.900000	41.000000	16	21	48.1
-173.588000	-20.686000	1980.249908764041	4	1	6.100000	37.000000	11	11	54.9
-173.740000	-20.730000	1980.248031702211	3	31	5.700000	34.000000	18	42	37.7
-173.803000	-20.561000	1980.247390175951	3	31	6.200000	33.000000	13	4	31.1
121.962000	16.129000	1980.247347060944	3	31	6.300000	43.000000	12	41	47.7
135.473000	35.448000	1980.246760264876	3	31	5.800000	359.000000	7	32	31.8
-75.204000	-43.079000	1980.241199608505	3	29	5.900000	33.000000	6	41	50.5
154.878000	-4.598000	1980.240907132286	3	29	5.800000	495.000000	4	7	41.7
154.098000	47.111000	1980.238782603471	3	28	5.500000	33.000000	9	27	59.0
-175.926000	-17.904000	1980.236787685312	3	27	5.600000	33.000000	15	56	34.9
-175.950000	-17.983000	1980.236736474777	3	27	5.800000	33.000000	15	29	35.5
-45.558000	23.867000	1980.234600090442	3	26	6.300000	10.000000	20	43	37.9
-167.453000	52.600000	1980.227235734796	3	24	6.100000	33.000000	4	2	19.3
-167.670000	52.969000	1980.227231054569	3	24	6.900000	33.000000	3	59	51.3
-71.539000	-29.952000	1980.226725061981	3	23	5.600000	36.000000	23	33	10.6
-139.020000	-21.878000	1980.226276892329	3	23	5.700000	0.000000	19	36	58.4
161.484000	55.707000	1980.222502406522	3	22	5.700000	69.000000	10	27	40.1
126.940000	3.059000	1980.206119377403	3	16	5.600000	45.000000	10	33	9.4
140.424000	34.873000	1980.194372115968	3	12	5.500000	85.000000	3	21	52.8
126.588000	27.176000	1980.186781120345	3	9	5.500000	33.000000	8	41	7.3
171.357000	-22.673000	1980.185587757413	3	8	6.700000	38.000000	22	12	10.3
171.390000	-22.811000	1980.184710711394	3	8	6.000000	43.000000	14	29	56.0
-173.557000	-15.478000	1980.183199485175	3	8	5.600000	33.000000	1	13	27.4
-173.606000	-15.099000	1980.183174803304	3	8	5.700000	33.000000	1	0	26.9
-72.952000	-16.689000	1980.181286297055	3	7	5.900000	43.000000	8	25	7.8
-82.084000	-44.319000	1980.179942768417	3	6	5.500000	10.000000	20	37	2.2
147.328000	43.122000	1980.171371097703	3	3	5.500000	33.000000	17	19	25.4
144.011000	12.147000	1980.169462988262	3	3	5.700000	33.000000	0	33	46.4
126.621000	26.993000	1980.169339996332	3	2	6.300000	33.000000	23	28	57.1
126.881000	6.299000	1980.162479973057	2	29	6.100000	104.000000	11	13	26.7
146.869000	43.299000	1980.158361212305	2	27	5.600000	36.000000	23	2	41.6
150.228000	-6.187000	1980.158195497495	2	27	5.600000	66.000000	21	35	21.3
150.038000	-6.082000	1980.158169964962	2	27	5.900000	58.000000	21	21	53.9
150.189000	-6.017000	1980.158161309705	2	27	6.600000	53.000000	21	17	20.2
146.845000	43.269000	1980.157188154599	2	27	5.900000	42.000000	12	44	26.7
130.584000	29.375000	1980.156467497723	2	27	5.600000	35.000000	6	24	37.8
178.304000	-27.431000	1980.156089613692	2	27	5.500000	621.000000	3	5	28.2
-178.500000	-17.687000	1980.152501182706	2	25	5.500000	505.000000	19	34	13.4
146.900000	43.243000	1980.147387089532	2	23	5.900000	45.000000	22	38	53.5
146.654000	43.490000	1980.145585597551	2	23	5.600000	58.000000	6	49	26.0
146.753000	43.530000	1980.145474827970	2	23	7.000000	44.000000	5	51	3.2
161.601000	-10.694000	1980.144497005287	2	22	5.900000	68.000000	21	15	42.1
88.583000	30.506000	1980.142423320178	2	22	6.200000	33.000000	3	2	47.2
132.313000	31.383000	1980.142063246306	2	21	5.500000	24.000000	23	53	0.8
-177.236000	-30.032000	1980.140984400299	2	21	5.600000	33.000000	14	24	25.1
-177.219000	-30.035000	1980.140622479635	2	21	5.500000	33.000000	11	13	40.3
92.610000	6.703000	1980.135867502150	2	19	5.500000	33.000000	17	27	36.5
168.031000	-14.933000	1980.132242189081	2	18	5.500000	33.000000	9	36	55.4
158.903000	52.663000	1980.130583143594	2	17	5.500000	33.000000	19	2	32.4
149.590000	44.563000	1980.124660519126	2	15	5.600000	45.000000	15	1	4.8
149.739000	44.533000	1980.124593607696	2	15	6.000000	35.000000	14	25	48.9
76.892000	36.517000	1980.120008905080	2	13	6.100000	63.000000	22	9	29.6
146.568000	-6.323000	1980.115321623280	2	12	5.600000	108.000000	4	59	6.5
153.196000	-4.703000	1980.115134309856	2	12	5.900000	75.000000	3	20	23.2
147.231000	43.995000	1980.110645390609	2	10	5.500000	73.000000	11	54	32.8
158.770000	-54.264000	1980.102343601371	2	7	5.800000	10.000000	10	59	10.3
158.890000	-54.158000	1980.102324807731	2	7	6.500000	10.000000	10	49	16.0
156.236000	-7.883000	1980.099026478066	2	6	5.800000	40.000000	5	50	54.9
-7.188000	-57.907000	1980.093324858328	2	4	6.200000	10.000000	3	45	56.0
-82.652000	5.436000	1980.093002656345	2	4	5.600000	10.000000	0	56	7.2
-171.184000	-17.649000	1980.091527518468	2	3	6.400000	33.000000	11	58	39.8
128.112000	2.445000	1980.077308490184	1	29	5.600000	47.000000	7	4	40.0
-105.869000	-35.379000	1980.072931880566	1	27	5.900000	10.000000	16	38	1.1
160.295000	52.076000	1980.066899896909	1	25	5.500000	33.000000	11	38	55.3
-121.815000	37.852000	1980.065004854154	1	24	5.800000	11.000000	19	0	9.5
160.318000	52.287000	1980.061043649438	1	23	5.700000	33.000000	8	12	26.7
160.191000	52.341000	1980.060892595122	1	23	5.700000	33.000000	6	52	50.0
160.188000	52.231000	1980.060401882843	1	23	5.600000	33.000000	2	34	12.5
160.132000	52.322000	1980.060321303886	1	23	5.600000	33.000000	1	51	44.4
129.356000	-7.063000	1980.053317196038	1	20	5.500000	110.000000	12	20	17.7
128.526000	2.714000	1980.052763986921	1	20	5.800000	211.000000	7	28	43.9
-178.488000	51.317000	1980.049982132918	1	19	5.800000	50.000000	7	2	35.0
133.414000	37.721000	1980.048972117866	1	18	5.500000	442.000000	22	10	15.9
159.628000	-53.658000	1980.048943998558	1	18	5.900000	10.000000	21	55	26.7
-73.493000	-14.541000	1980.042784703248	1	16	5.700000	94.000000	15	49	15.0
170.585000	-21.829000	1980.041439808490	1	16	5.600000	46.000000	4	0	26.2
-179.499000	-22.209000	1980.038755616272	1	15	5.500000	605.000000	4	25	45.6
-69.459000	-33.194000	1980.038006659836	1	14	5.600000	14.000000	21	51	1.8
-175.035000	-22.398000	1980.036922567547	1	14	6.000000	33.000000	12	19	40.2
40.268000	16.518000	1980.035995180632	1	14	5.700000	10.000000	4	10	54.0
-27.081000	-56.631000	1980.035601156143	1	14	5.600000	125.000000	0	43	14.0
143.589000	41.679000	1980.031870506350	1	12	6.000000	33.000000	15	57	1.9
57.191000	33.494000	1980.031822435995	1	12	5.900000	33.000000	15	31	41.8
167.224000	-14.690000	1980.022214566257	1	9	5.500000	165.000000	3	7	57.9
126.038000	5.672000	1980.020280747192	1	8	5.700000	112.000000	10	8	45.9
156.671000	51.324000	1980.018683505996	1	7	5.600000	112.000000	20	6	57.3
126.469000	6.058000	1980.008921792780	1	4	5.800000	54.000000	6	22	8.5
